OTU_ID,COLC3,COLC4,COLC5,COLC6,COLC7,COLC8,COLC9,COLC12,COLC14,COLC17,COLC18,COLC19,COLC20,COLC21,COLC23,COLC24,COLC25,COLC26,COA1,COA2,COA3,COA4,COA5,COA6,COA7,COA8,COA9,COA10,COA11,COB1,COB2,COB3,COB4,COB5,COB6,COB7,COB8,COB9,COB10,COB11,COB12,COC1,COC2,COC3,COC4,COC5,COC6,COC7,COC8,COC9,COC10,COC11,COC12,COC13
335855,37.0,31.0,16.0,65.0,34.0,85.0,33.0,26.0,41.0,57.0,29.0,49.0,44.0,58.0,0.0,31.0,26.0,38.0,0.0,31.0,13.0,43.0,84.0,122.0,46.0,40.0,37.0,35.0,22.0,35.0,19.0,75.0,25.0,108.0,166.0,156.0,103.0,34.0,42.0,50.0,43.0,29.0,64.0,27.0,88.0,57.0,66.0,25.0,72.0,52.0,69.0,19.0,39.0,87.0
455786,45.0,23.0,0.0,30.0,25.0,74.0,44.0,33.0,106.0,29.0,33.0,92.0,52.0,38.0,0.0,47.0,0.0,39.0,75.0,135.0,50.0,72.0,128.0,63.0,54.0,25.0,0.0,61.0,30.0,94.0,85.0,57.0,24.0,20.0,126.0,68.0,18.0,45.0,49.0,23.0,23.0,60.0,49.0,31.0,106.0,18.0,55.0,38.0,22.0,42.0,20.0,48.0,42.0,113.0
274491,0.0,21.0,65.0,113.0,90.0,183.0,137.0,45.0,58.0,0.0,21.0,78.0,78.0,71.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,99.0,133.0,35.0,106.0,35.0,30.0,180.0,102.0,169.0,99.0,76.0,42.0,38.0,117.0,61.0,46.0,41.0,203.0,71.0,82.0,78.0,87.0,120.0,53.0,19.0,105.0,46.0,122.0,41.0,22.0,107.0,79.0,34.0
4379961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,32.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,29.0,0.0,0.0,27.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,38.0,0.0,19.0,23.0,0.0,12.0,25.0,24.0
342395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,89.0,115.0,37.0,0.0,0.0,236.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,63.0,32.0,237.0,614.0,29.0,31.0,200.0,82.0,0.0,0.0,169.0,11.0,535.0,77.0,35.0,81.0,14.0,267.0,514.0,295.0,0.0,0.0,0.0,233.0,9.0,605.0,708.0,449.0,25.0,136.0,70.0,32.0,0.0
52624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,40.0,74.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,80.0,229.0,94.0,80.0,18.0,29.0,173.0,27.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,13.0,141.0,142.0,115.0,0.0,12.0,52.0,33.0,32.0
1652947,138.0,207.0,96.0,70.0,65.0,80.0,317.0,1205.0,17.0,0.0,0.0,155.0,290.0,82.0,44.0,12.0,16.0,179.0,11.0,6.0,0.0,114.0,25.0,268.0,190.0,0.0,0.0,91.0,27.0,51.0,38.0,31.0,14.0,21.0,18.0,60.0,56.0,13.0,33.0,116.0,134.0,62.0,13.0,0.0,7.0,83.0,104.0,11.0,41.0,58.0,57.0,11.0,16.0,127.0
296361,0.0,0.0,18.0,31.0,0.0,0.0,0.0,28.0,0.0,79.0,85.0,31.0,21.0,216.0,41.0,24.0,114.0,56.0,224.0,7.0,10.0,5.0,11.0,79.0,23.0,9.0,0.0,33.0,7.0,443.0,411.0,20.0,79.0,6.0,294.0,23.0,15.0,39.0,24.0,20.0,25.0,7.0,78.0,13.0,22.0,12.0,0.0,0.0,13.0,20.0,12.0,14.0,4.0,20.0
192999,0.0,0.0,0.0,0.0,45.0,45.0,424.0,17.0,0.0,0.0,20.0,94.0,0.0,17.0,0.0,0.0,13.0,232.0,0.0,366.0,237.0,0.0,69.0,751.0,410.0,21.0,29.0,178.0,135.0,27.0,325.0,0.0,0.0,0.0,0.0,871.0,410.0,546.0,157.0,252.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
270571,65.0,11.0,84.0,81.0,33.0,29.0,17.0,82.0,109.0,67.0,110.0,47.0,52.0,130.0,38.0,93.0,14.0,56.0,113.0,142.0,42.0,43.0,69.0,42.0,53.0,21.0,26.0,33.0,32.0,33.0,21.0,50.0,21.0,53.0,54.0,48.0,26.0,17.0,34.0,24.0,25.0,81.0,52.0,39.0,26.0,28.0,32.0,44.0,64.0,38.0,30.0,47.0,58.0,81.0
661259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,32.0,0.0,0.0,18.0,17.0,27.0,24.0,0.0,12.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,30.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
153847,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,11.0,20.0,11.0,35.0,12.0,24.0,0.0,14.0,18.0,22.0,10.0,13.0,21.0,0.0,0.0,0.0,0.0,18.0,13.0,14.0,11.0,12.0,19.0,12.0,0.0,21.0,22.0,18.0,12.0,15.0
182984,30.0,29.0,10.0,0.0,42.0,59.0,67.0,8.0,36.0,33.0,24.0,95.0,40.0,61.0,0.0,17.0,13.0,25.0,25.0,25.0,19.0,75.0,47.0,14.0,13.0,55.0,30.0,27.0,36.0,33.0,16.0,44.0,28.0,61.0,117.0,69.0,53.0,99.0,204.0,14.0,25.0,11.0,78.0,51.0,120.0,52.0,59.0,41.0,55.0,107.0,117.0,65.0,38.0,38.0
262801,0.0,67.0,46.0,1412.0,0.0,0.0,0.0,182.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,0.0,0.0,0.0,1588.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0
1112139,21.0,13.0,20.0,86.0,11.0,41.0,29.0,24.0,812.0,45.0,46.0,61.0,175.0,64.0,0.0,25.0,17.0,25.0,136.0,515.0,39.0,119.0,143.0,68.0,42.0,173.0,29.0,29.0,14.0,53.0,32.0,145.0,92.0,134.0,227.0,128.0,52.0,396.0,346.0,13.0,28.0,127.0,74.0,34.0,187.0,47.0,134.0,33.0,136.0,55.0,52.0,11.0,25.0,153.0
173555,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110191,988.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1170.0,0.0,8.0,8.0,0.0,0.0,0.0
10512,35.0,14.0,31.0,62.0,14.0,127.0,47.0,26.0,155.0,0.0,29.0,84.0,265.0,86.0,0.0,45.0,16.0,37.0,181.0,211.0,45.0,0.0,0.0,24.0,36.0,0.0,0.0,29.0,7.0,0.0,0.0,17.0,57.0,11.0,0.0,0.0,31.0,12.0,0.0,32.0,0.0,12.0,11.0,52.0,0.0,18.0,50.0,0.0,18.0,27.0,34.0,18.0,23.0,31.0
437137,0.0,0.0,15.0,0.0,0.0,0.0,84.0,0.0,52.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,18.0,0.0,4.0,78.0,337.0,28.0,21.0,0.0,8.0,21.0,12.0,47.0,43.0,25.0,12.0,68.0,45.0,91.0,125.0,17.0,86.0,664.0,54.0,393.0,318.0,60.0,20.0,35.0,43.0,0.0,43.0,26.0
1105016,29.0,37.0,51.0,49.0,0.0,0.0,25.0,97.0,100.0,22.0,21.0,28.0,25.0,33.0,0.0,6.0,56.0,46.0,32.0,10.0,52.0,37.0,10.0,178.0,0.0,58.0,153.0,83.0,157.0,32.0,21.0,130.0,38.0,47.0,77.0,30.0,31.0,46.0,67.0,10.0,47.0,14.0,60.0,0.0,43.0,59.0,22.0,0.0,0.0,56.0,26.0,29.0,108.0,57.0
1844565,120.0,43.0,54.0,114.0,98.0,149.0,90.0,43.0,780.0,70.0,85.0,47.0,284.0,0.0,32.0,32.0,52.0,127.0,0.0,0.0,0.0,65.0,165.0,0.0,0.0,461.0,183.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,37.0,30.0,0.0,0.0,0.0,38.0,0.0,80.0,0.0,96.0,82.0,36.0,36.0,104.0,203.0,0.0,122.0,51.0,0.0
369997,83.0,91.0,125.0,57.0,128.0,84.0,80.0,156.0,87.0,68.0,80.0,98.0,53.0,90.0,94.0,23.0,95.0,21.0,31.0,23.0,89.0,14.0,64.0,69.0,135.0,29.0,66.0,69.0,17.0,129.0,132.0,75.0,33.0,70.0,45.0,45.0,98.0,21.0,35.0,78.0,87.0,22.0,20.0,98.0,0.0,82.0,30.0,25.0,30.0,27.0,25.0,0.0,28.0,32.0
466811,16.0,0.0,0.0,27.0,0.0,0.0,0.0,182.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,24.0,0.0,0.0,40.0,0.0,0.0,13.0,0.0
264734,8.0,49.0,30.0,35.0,25.0,0.0,36.0,71.0,38.0,43.0,59.0,33.0,62.0,37.0,28.0,15.0,48.0,77.0,25.0,15.0,21.0,17.0,11.0,31.0,106.0,40.0,139.0,57.0,42.0,88.0,48.0,34.0,18.0,31.0,34.0,26.0,22.0,18.0,29.0,32.0,34.0,37.0,54.0,101.0,46.0,25.0,27.0,26.0,48.0,22.0,71.0,0.0,0.0,28.0
260529,0.0,0.0,16.0,28.0,51.0,175.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,23.0,23.0,20.0,0.0,0.0,0.0,0.0,12.0,0.0,76.0,31.0,24.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,15.0,0.0,21.0,33.0,41.0,10.0,12.0,20.0
180397,0.0,0.0,466.0,283.0,14.0,51.0,28.0,210.0,52.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,286.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,694.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,250.0,0.0,0.0,6.0,591.0,0.0
4319005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278563,330.0,0.0,84.0,116.0,460.0,505.0,250.0,373.0,172.0,119.0,183.0,63.0,292.0,842.0,205.0,542.0,91.0,244.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
410242,0.0,28.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,29.0,17.0,0.0,0.0,0.0,0.0,15.0,44.0,11.0,70.0,22.0,93.0,73.0,27.0,39.0,78.0,52.0,24.0,111.0,78.0,86.0,28.0,122.0,50.0,72.0,30.0,57.0,78.0,53.0,33.0,67.0,26.0,32.0,40.0,78.0,82.0,47.0,49.0,32.0,62.0,17.0,88.0,64.0
4400909,85.0,56.0,0.0,0.0,0.0,30.0,109.0,0.0,104.0,83.0,143.0,89.0,39.0,51.0,8.0,90.0,12.0,42.0,39.0,0.0,0.0,147.0,260.0,29.0,23.0,20.0,25.0,18.0,0.0,0.0,0.0,135.0,134.0,231.0,346.0,0.0,38.0,26.0,130.0,34.0,29.0,21.0,66.0,54.0,159.0,0.0,0.0,27.0,40.0,0.0,20.0,59.0,18.0,32.0
326516,37.0,73.0,52.0,45.0,52.0,40.0,17.0,76.0,31.0,40.0,70.0,34.0,34.0,20.0,43.0,9.0,106.0,47.0,20.0,27.0,44.0,43.0,23.0,80.0,144.0,34.0,67.0,43.0,56.0,49.0,28.0,48.0,0.0,67.0,50.0,35.0,41.0,40.0,59.0,30.0,65.0,21.0,72.0,130.0,26.0,19.0,12.0,34.0,50.0,47.0,45.0,47.0,58.0,20.0
382998,0.0,8.0,15.0,41.0,10.0,31.0,24.0,0.0,18.0,29.0,58.0,45.0,18.0,41.0,0.0,18.0,22.0,30.0,0.0,15.0,0.0,24.0,18.0,90.0,20.0,15.0,6.0,29.0,17.0,57.0,11.0,40.0,16.0,25.0,68.0,39.0,50.0,27.0,17.0,13.0,17.0,0.0,34.0,78.0,13.0,7.0,0.0,11.0,15.0,21.0,14.0,28.0,27.0,47.0
1560599,0.0,0.0,0.0,0.0,36.0,21.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
269532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,37.0,10.0,0.0,17.0,41.0,0.0,49.0,6.0,0.0,61.0,30.0,46.0,0.0,0.0,0.0,15.0,20.0,0.0,13.0,0.0,20.0,26.0,17.0,59.0,20.0,16.0,0.0,45.0,35.0,0.0,12.0,0.0,27.0,16.0
331720,26.0,101.0,72.0,0.0,295.0,302.0,163.0,340.0,107.0,63.0,204.0,70.0,0.0,312.0,330.0,161.0,61.0,100.0,0.0,0.0,25.0,0.0,40.0,50.0,72.0,18.0,98.0,26.0,0.0,116.0,56.0,19.0,0.0,0.0,25.0,0.0,23.0,22.0,22.0,0.0,0.0,0.0,0.0,15.0,39.0,0.0,0.0,39.0,0.0,18.0,67.0,0.0,0.0,0.0
1107652,0.0,0.0,0.0,0.0,51.0,26.0,48.0,66.0,36.0,24.0,33.0,46.0,52.0,22.0,0.0,0.0,52.0,70.0,23.0,27.0,51.0,46.0,65.0,49.0,49.0,56.0,58.0,49.0,43.0,35.0,77.0,44.0,30.0,56.0,61.0,31.0,26.0,60.0,30.0,58.0,78.0,29.0,96.0,62.0,52.0,36.0,19.0,40.0,56.0,0.0,7.0,10.0,19.0,67.0
261894,0.0,0.0,0.0,56.0,82.0,142.0,123.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,86.0,74.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,58.0,41.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412586,0.0,0.0,0.0,0.0,0.0,0.0,67.0,14.0,0.0,9.0,0.0,31.0,94.0,52.0,0.0,12.0,0.0,11.0,66.0,71.0,59.0,78.0,152.0,39.0,11.0,105.0,70.0,0.0,0.0,0.0,191.0,0.0,0.0,45.0,185.0,19.0,18.0,83.0,176.0,0.0,0.0,132.0,0.0,0.0,98.0,38.0,34.0,12.0,0.0,44.0,33.0,47.0,36.0,88.0
275218,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,39.0,18.0,25.0,25.0,60.0,0.0,0.0,15.0,15.0,33.0,31.0,21.0,0.0,45.0,47.0,9.0,0.0,63.0,0.0,0.0,12.0,17.0,11.0,0.0,0.0,127.0,148.0,53.0,72.0,0.0,0.0,0.0,13.0,10.0,0.0,14.0,12.0,24.0,27.0,42.0,52.0,48.0,48.0,58.0,50.0,49.0
401222,0.0,0.0,0.0,0.0,17.0,0.0,23.0,0.0,19.0,0.0,0.0,0.0,29.0,45.0,0.0,0.0,38.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,59.0,41.0,0.0,91.0,22.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386087,30.0,0.0,25.0,21.0,16.0,29.0,26.0,29.0,69.0,0.0,0.0,52.0,87.0,19.0,21.0,34.0,0.0,22.0,31.0,56.0,10.0,29.0,84.0,0.0,28.0,38.0,21.0,23.0,0.0,73.0,23.0,0.0,17.0,0.0,70.0,19.0,0.0,0.0,37.0,41.0,0.0,90.0,18.0,32.0,40.0,22.0,40.0,40.0,49.0,18.0,24.0,81.0,32.0,36.0
268044,90.0,0.0,93.0,47.0,120.0,102.0,95.0,113.0,88.0,67.0,132.0,137.0,51.0,74.0,0.0,0.0,85.0,275.0,0.0,35.0,5.0,68.0,145.0,111.0,105.0,43.0,41.0,107.0,74.0,0.0,0.0,0.0,0.0,49.0,56.0,0.0,0.0,34.0,28.0,56.0,86.0,35.0,0.0,0.0,0.0,44.0,102.0,42.0,10.0,53.0,67.0,26.0,111.0,0.0
342764,0.0,0.0,0.0,0.0,2395.0,319.0,0.0,0.0,426.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,34.0,0.0,0.0,0.0,0.0,0.0,15.0,83.0,325.0,0.0,0.0,0.0,0.0,0.0
191994,9.0,53.0,34.0,27.0,47.0,27.0,7.0,14.0,0.0,35.0,28.0,18.0,23.0,13.0,8.0,20.0,39.0,9.0,109.0,22.0,54.0,76.0,195.0,70.0,62.0,0.0,16.0,39.0,140.0,163.0,178.0,52.0,14.0,101.0,130.0,18.0,35.0,26.0,34.0,83.0,62.0,21.0,74.0,17.0,69.0,20.0,41.0,34.0,53.0,62.0,53.0,0.0,0.0,41.0
387395,32.0,28.0,23.0,22.0,35.0,163.0,35.0,38.0,192.0,24.0,20.0,67.0,56.0,46.0,0.0,96.0,0.0,18.0,0.0,0.0,0.0,63.0,42.0,0.0,0.0,0.0,0.0,24.0,0.0,48.0,12.0,48.0,20.0,22.0,55.0,0.0,0.0,43.0,48.0,0.0,12.0,30.0,0.0,35.0,0.0,19.0,17.0,0.0,0.0,24.0,46.0,0.0,28.0,48.0
272749,0.0,0.0,73.0,79.0,0.0,0.0,0.0,56.0,112.0,51.0,63.0,0.0,0.0,64.0,51.0,49.0,62.0,51.0,133.0,96.0,28.0,68.0,71.0,47.0,27.0,30.0,33.0,0.0,0.0,119.0,43.0,0.0,18.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,24.0,33.0,0.0,0.0,28.0,39.0,0.0,0.0,0.0,19.0,30.0
453955,0.0,0.0,0.0,0.0,463.0,618.0,342.0,161.0,77.0,191.0,354.0,13.0,27.0,35.0,0.0,0.0,5.0,38.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,146.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,50.0,62.0,66.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,26.0,30.0,102.0,3.0,5.0,4.0
168060,33.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,236.0,43.0,66.0,0.0,0.0,222.0,183.0,0.0,0.0,180.0,109.0,36.0,37.0,41.0,0.0,15.0,7.0,17.0,21.0,17.0,20.0,293.0,1774.0,0.0,21.0,0.0,0.0,177.0,49.0,9.0,52.0,25.0,72.0,22.0
197890,0.0,14.0,16.0,0.0,0.0,18.0,17.0,19.0,14.0,11.0,21.0,39.0,36.0,15.0,0.0,0.0,18.0,28.0,19.0,0.0,0.0,0.0,0.0,26.0,13.0,14.0,0.0,17.0,22.0,0.0,0.0,33.0,13.0,55.0,36.0,39.0,62.0,14.0,34.0,15.0,28.0,20.0,30.0,40.0,0.0,0.0,25.0,28.0,28.0,19.0,40.0,41.0,27.0,0.0
1108747,5.0,0.0,30.0,32.0,0.0,0.0,0.0,0.0,35.0,41.0,56.0,15.0,0.0,80.0,27.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,32.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,58.0,0.0,29.0,32.0,0.0
344715,67.0,59.0,0.0,0.0,0.0,485.0,517.0,0.0,172.0,0.0,0.0,19.0,0.0,901.0,273.0,0.0,229.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262042,84.0,33.0,29.0,66.0,0.0,0.0,0.0,0.0,0.0,50.0,27.0,12.0,86.0,11.0,0.0,24.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,69.0,31.0,0.0,0.0,101.0,8.0,81.0,230.0,126.0,88.0,158.0,111.0,51.0,23.0,0.0,155.0,40.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4301511,17.0,15.0,22.0,25.0,0.0,0.0,0.0,20.0,15.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,29.0,55.0,0.0,0.0,26.0,131.0,16.0,28.0,0.0,0.0,30.0,0.0,0.0,0.0,90.0,30.0,149.0,0.0,78.0,20.0,31.0,34.0,42.0,27.0,0.0,71.0,0.0,0.0,60.0,101.0,0.0,0.0,26.0,37.0,23.0,118.0,50.0
4399110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,104.0,32.0,40.0,71.0,48.0,0.0,0.0,46.0,47.0,31.0,29.0,33.0,0.0,0.0,72.0,11.0,10.0,33.0,63.0,12.0,14.0,14.0,0.0,115.0,27.0,79.0,28.0,0.0,0.0,23.0,22.0,7.0,0.0,24.0
276190,16.0,21.0,20.0,37.0,38.0,101.0,81.0,21.0,43.0,16.0,21.0,56.0,67.0,59.0,13.0,27.0,0.0,32.0,0.0,0.0,0.0,19.0,33.0,43.0,29.0,35.0,21.0,23.0,12.0,49.0,42.0,56.0,59.0,42.0,122.0,38.0,30.0,19.0,89.0,36.0,26.0,32.0,44.0,35.0,44.0,77.0,51.0,9.0,49.0,71.0,31.0,17.0,13.0,22.0
415635,22.0,13.0,25.0,29.0,20.0,48.0,50.0,0.0,54.0,33.0,21.0,72.0,57.0,32.0,0.0,29.0,18.0,22.0,0.0,0.0,0.0,49.0,93.0,9.0,0.0,27.0,24.0,27.0,31.0,43.0,41.0,25.0,0.0,85.0,71.0,0.0,26.0,0.0,0.0,27.0,0.0,64.0,14.0,20.0,29.0,26.0,28.0,31.0,32.0,12.0,0.0,61.0,20.0,27.0
4338907,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,8.0,14.0,12.0,81.0,0.0,0.0
383992,21.0,6.0,45.0,102.0,71.0,118.0,147.0,0.0,19.0,11.0,17.0,36.0,0.0,137.0,33.0,34.0,0.0,25.0,91.0,34.0,30.0,50.0,66.0,58.0,93.0,55.0,128.0,119.0,79.0,37.0,20.0,65.0,14.0,39.0,80.0,69.0,26.0,43.0,31.0,23.0,10.0,31.0,53.0,9.0,62.0,65.0,0.0,20.0,35.0,51.0,44.0,49.0,29.0,90.0
4359831,21.0,0.0,35.0,0.0,60.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,15.0,0.0,0.0,10.0,10.0,60.0,32.0,51.0,0.0,95.0,23.0,77.0,89.0,32.0,40.0,37.0,11.0,19.0,10.0,37.0,0.0,95.0,30.0,15.0,10.0,33.0,0.0,37.0,29.0,13.0,25.0,22.0,7.0,10.0,16.0,0.0
258626,122.0,102.0,0.0,0.0,207.0,364.0,165.0,0.0,52.0,0.0,0.0,119.0,246.0,0.0,0.0,28.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,31.0,0.0,0.0,39.0,0.0,0.0,0.0,27.0,31.0,52.0,125.0,20.0,35.0,0.0,65.0,0.0,0.0,25.0,31.0,0.0,0.0,70.0,42.0,14.0,0.0,0.0
581652,44.0,41.0,21.0,165.0,8.0,0.0,0.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,33.0,0.0,70.0,18.0,0.0,46.0,24.0,9.0,11.0,0.0,4.0,12.0,79.0,29.0,28.0,103.0,348.0,55.0,0.0,140.0,0.0,56.0,101.0,7.0,10.0,0.0,0.0,0.0,24.0,165.0,0.0,18.0,129.0,34.0,101.0,0.0,9.0,10.0,6.0,56.0
401384,24.0,18.0,0.0,20.0,28.0,22.0,0.0,0.0,31.0,0.0,14.0,44.0,48.0,22.0,14.0,0.0,8.0,0.0,78.0,23.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,0.0,0.0,0.0
